ASI,,AeroGuard Flight Training Center - United States of America,Aerosun
ASJ,,SAS Astonjet - France,Astonjet
ASK,,Aero Sky S.L. - Spain,Multisky
ASL,JU,JSC for Air Traffic-Air SERBIA Belgrade t/a Air Serbia a.d. Beograd - Serbia,Air Serbia
ASM,,Awesome Flight Services (PTY) Ltd. - South Africa,Awesome
ASO,,Aerosul Taxi Aéreo Ltda - Brazil,Aerosul
ASP,,AirSprint Inc. - Canada,Airsprint
ASR,,Aero Sotravia S.a.r.l. - France,Sotravia
ASV,RS,"Air Seoul, Inc. - Korea, Republic of",Air Seoul
ASW,,Asia Airways - Tajikistan,Asiaways
ASX,,Air Special - Czech Republic,Airspec
ASY,,Royal Australian Air Force - Australia,Aussie
ASZ,,"Ascension Air Management, Inc. - United States of America",Ascension
ATA,XD,Air Transport Association of America (ATA) - United States of America,
ATB,,Atlantair Ltd. - Canada,Starlite
ATC,TC,"Air Tanzania Company Limited - Tanzania, United Republic of",Tanzania
ATD,,"Aerotours Dominicana, C. Por. A. - Dominican Republic",Aerotours
ATE,,Al-Atheer Aviation - Saudi Arabia,
ATF,,Compania Aerotecnicas Fotograficas - Spain,Aerotecnicas
ATG,F5,"Aerotranscargo SRL - Moldova, Republic of",Moldcargo
ATH,,Aircraft Systems South Africa - South Africa,Globestar
ATI,,Art Avia LLC - Russian Federation,Art Avia
ATJ,,CTR Atmospherica Jets s.r.o. - Czech Republic,Atmofly
ATL,,Atlas Air Service AG - Germany,Air Bremen
ATN,8C,Air Transport International LLC - United States of America,Air Transport
ATO,,ATM Information Service Japan - Japan,
ATP,,"Servicios Aereos del Altiplano, S.A. de C.V. - Mexico",Altiplano
ATQ,,CHC Helicopters Nigeria - Nigeria,Colibri
ATS,,Atlas Khomein Kish Air Taxi Service Co. - Iran,Air Atlas
ATT,,Air Tashkent - Uzbekistan,Hann
ATU,,Aerotours GmbH - Germany,Berlin Sky
ATV,4A*,Avanti Air GmbH & Co. KG - Germany,Avanti Air
ATX,T6,"AirSWIFT Transport, Inc. - Philippines",Airswift
ATY,,Airtraffic Limited - Kenya,Aircare
ATZ,,"Ace Air - Korea, Republic of",Ace Taxi
AUA,OS,Austrian Airlines AG d/b/a/ Austrian - Austria,Austrian
AUB,,Auburn University - United States of America,Aubie
AUC,,Aero Marine Consulting Pty Ltd. d/b/a Transaustralian Air Express Pty. Ltd. - Australia,Auscargo
AUD,,"TransNorthern Airways, LLC. - United States of America",Genie
AUE,,"Universal Aviation Academy - Korea, Republic of",Air Universe
AUH,,Abu Dhabi Amiri Flight - United Arab Emirates,Sultan
AUI,,dba UIA - Ukraine,Ukraine International
AUK,UI*,"Auric Air Services Limited - Tanzania, United Republic of",Auric Services
AUL,5N,Joint Stock Company Smartavia Airlines - Russian Federation,Dvina
AUN,,Common Sky A & N Luftfahrt GmbH - Germany,Common Sky
AUP,,Avia Business Group - Russian Federation,
AUR,GR,Aurigny Air Services Limited - Guernsey,Ayline
AUS,,Aus-Air - Australia,
AUU,,Aurora Flight Sciences - United States of America,Argo
AUV,7Q,FlyOne Asia LLC - Uzbekistan,Asia Union
AUX,,Air Uganda International Ltd. - Uganda,
AVA,AV,"Avianca - Aerovias Nacionales de Colombia, S.A. - Colombia",Avianca
AVC,,Aviootriad Varna Ltd - Bulgaria,Airteam Varna
AVD,,"Alamo Aviacion, S.L. - Spain",Alamo
AVF,,"Aves Flight Share, S.A. de C.V. - Mexico",Aves Flight
AVG,,Air Falcon - Djibouti,Djibouti Falcon
AVH,,"Aviser, S.A. - Spain",Aviser
AVJ,YK,Avia Traffic Company LLC - Kyrgyzstan,Atomic
AVK,,AV8 Helicopters - South Africa,Aviate-Copter
AVL,,Aviation Adventures - United States of America,Sky Ventures
AVN,NF,Air Vanuatu (Operations) Limited - Vanuatu,Air Van
AVP,,Avcorp Registrations Ltd. - United Kingdom,Avcorp
AVQ,,AVIC - International Flight Training Academy (AIFA) - South Africa,Avic
AVR,EX,Regional Express Americas SAS - Avianca Express - Colombia,Avaexpress
AVS,,Artac - Spain,Artac
AVU,,Avia Sud Aérotaxi - France,Aviasud
AVW,,Aviro Air S.R.L. t/a AviroAir Airlines - Romania,Aviro
AVX,,Aeroclub de Vitoria - Spain,
AVY,,"Aerovaradero, S.A. - Cuba",Aerovaradero
AVZ,,Air Valencia - Spain,Air Valencia
AWA,2A,Astra Airways Limited d/b/a Air Astra - Bangladesh,
AWB,,"Airways International, Inc. - United States of America",Airnat
AWC,ZT*,Titan Airways Ltd. - United Kingdom,Zap
AWD,,Providence Aviation Services (Pvt) Limited - Pakistan,
AWF,,Arab Air Cargo - Jordan,Sinbad
AWG,A2,Anima Wings Aviation S.A. - Romania,Anima Wings
AWH,,Aerowest GmbH - Germany,Aerowest
AWI,ZW,Air Wisconsin Airlines Corporation (AWAC) - United States of America,Wisconsin
AWJ,,Sahel Airlines - Niger,Sahel Airlines
AWK,,Airwork New Zealand Limited - New Zealand,Airwork
AWO,,Awood Air Ltd. - Canada,Awood Air
AWP,,Aeroworld Pakistan Private Ltd - Pakistan,
AWQ,QZ,PT. Indonesia AirAsia - Indonesia,Wagon Air
AWR,,Awan Airlines - Libyan Arab Jamahiriya,Awan Air
AWS,,Arab Wings Company - Jordan,Arab Wings
AWU,7E,Sylt Air GmbH - Germany,Sylt-Air
AWV,,Airwave Transport Inc. - Canada,Airwave
AWX,,CAA Directorate of Airspace Policy (IFP) - United Kingdom,Allweather
AWY,,Airways Aviation Academy Ltd. - United Kingdom,Red Kite
AWZ,,AirWest - Sudan,
AXA,,RP Aircraft Management GmbH - Austria,Amira
AXB,IX,Air India Express Limited - India,Express India
AXD,,Air Express - Sudan,Air Sudex
AXE,ED,"AirExplore, s.r.o. - Slovakia",Galileo
AXG,,Air X Charter (Germany) GmbH & Co. KG. - Germany,Fortune
AXH,,"Servicios Aereos A&H, C.A. - Venezuela",Servay
AXI,,"Aeron International Airlines, Inc. - United States of America",Air Freighter
AXJ,,Alexjets San Marino S.r.l. - San Marino,Alex Jet
AXL,Q3,Anguilla Air Services Ltd. - Anguilla,
AXM,AK,Air Asia Sen Bhd. t/a Air Asia - Malaysia,Red Cap
AXO,,"Axio, LLC - United States of America",Axio
AXP,,"Pulse Flight Training, S.L. - Spain",Aeromax Spain
AXQ,,Action Airlines (Action Air Charter) - United States of America,Action Air
AXS,,Axis Aviation San Marino S.r.l. - San Marino,Axis
AXT,,"AX Transporter, S.A. de C.V. - Mexico",Axtransporter
AXV,,Ava Airlines - Iran,Ava
AXY,,Air X Charter Limited - Malta,Legend
AYA,,Federal Aviation Administration (FAA) Academy - United States of America,Academy Air
AYB,,Force Terrestre Belge - Belgium,Belgian Army
AYC,,Aya Aviation - Israel,
AYG,AU*,Ascend Airways Malaysia Sdn. Bhd. - Malaysia,Astra
AYH,,Avioandes S.A. - Ecuador,Andes
AYJ,,Zeman Nextgen - Germany,Alley Jet
AYK,,Aykavia Aircompany - Armenia,
AYM,,"Airman, S.L. - Spain",Airman
AYN,FS,FlyArystan JSC - Kazakhstan,Arystan
AYR,,Flight Training Europe S.L. - Spain,Cygnet
AYT,,Ayit Aviation & Tourism - Israel,Ayit
AYU,,"Yuhi Air Lines Co., Ltd - Japan",
AYV,,Airways Services & Support AS & S C.A. - Venezuela,Vargway
AZB,ZN,Zambia Airways (2014) Limited d/b/a Zambia Airways - Zambia,Air Zambia
AZB,,Azamat - Kazakhstan,Tumara
AZD,,Zimex Aviation Austria AG - Austria,Mailman
AZE,,Arcus Air Logistic GmbH - Germany,Arcus Air
AZF,,Air Zermatt AG - Switzerland,Air Zermatt
AZG,7L,Silk Way West Airlines - Azerbaijan,Silk West
AZH,,ASG Helicopter Services - Azerbaijan,Heliaze
AZJ,,Zas Air - Egypt,
AZL,,Azal Airlines - Yemen,Alsadi
AZM,ZU,Azman Air Services Ltd - Nigeria,Azman Air
AZO,A4,JSC Azimuth Airlines - Russian Federation,Igavia
AZP,ZP,Compañía de Aviación Paraguaya S.A. d/b/a Paranair - Paraguay,Guarani
AZQ,ZP*,Silk Way Airlines - Azerbaijan,Silk Line
AZS,ZR*,Aviacon Zitotrans Air Company JSC - Russian Federation,Zitotrans
AZT,,"Azimut, S.A. - Spain",Azimut
AZU,AD,Azul Linhas Aereas Brasileiras - Brazil,Azul
AZV,ZF,AZUR air Limited Liability Company - Russian Federation,Azur Air
AZW,UM,Air Zimbabwe (PVT) Ltd. - Zimbabwe,Air Zimbabwe
AZY,AJ,"Aztec Worldwide Airlines, Inc. - United States of America",Aztec World
AZZ,,Azza Transport Co. Ltd. - Sudan,Azza Transport
BAA,,Balkan Agro Aviation - Bulgaria,Balkan Agro
BAC,,"East Aero Service, LLC - Russian Federation",
BAD,,"Flight Development, LLC - United States of America",Badlands
BAF,,Belgian Air Force - Belgium,Belgian Airforce
BAG,,Birdbase Aviation GmbH - Austria,Birdbase
BAH,,The Amiri Flight - Bahrain - Bahrain,Bahrain
BAI,,"Pueblo Bonito Air, S.A. de C.V. - Mexico",Bonito Air
BAJ,,"Baker Aviation, Inc. - United States of America",Baker Aviation
BAN,,British Antarctic Survey - United Kingdom,Penguin
BAO,,Baden Aircraft Operations GmbH - Germany,Avangard
BAP,,Trans International Express - United States of America,Big Apple
BAQ,,"Baltic Jet Cargo, SIA - Latvia",Lat Cargo
BAR,,Abu Dhabi Aviation - United Arab Emirates,Barakah
BAS,,Aero Services - Barbados,Aeroserv
BAT,,British Airways (BA) Limited - United Kingdom,Gherkin
BAV,QH,Bamboo Airways Joint Company Limited - Vietnam,Bamboo
BAW,BA,British Airways P.L.C. - United Kingdom,Speedbird
BAX,,Best Aero Handling Ltd - Russian Federation,
BAY,,Bravo Airways - Ukraine,
BBA,,Bombardier Inc. - Canada,Bombardier
BBB,,Blackbird Air Charter A/S - Denmark,Blackbird
BBC,BG,Biman Bangladesh Airlines - Bangladesh,Bangladesh
BBE,,Ababeel Aviation Co. Ltd. - Sudan,Babel Air
BBF,,B-Air Charter GmbH & Co. KG - Germany,Speedcharter
BBG,BZ,Blue Bird Airways - Greece,Cadia Bird
BBG,,Blue Bird Airways - Greece,Cadia Bird
BBI,,X2 Air Limited - Nigeria,Sky Net
BBJ,,"Blue Air Lines - Korea, Republic of",Blue Korea
BBK,,B&K Aero KZ LLP - Kazakhstan,Babak
BBL,0B,PT BBN Airlines Indonesia - Indonesia,Iron Bird
BBN,,CAA Airworthiness Division - United Kingdom,Brabazon
BBO,,Babcock Mission Critical Services Portugal - Portugal,Babcock
BBQ,,Eastern Air Express LLC - United States of America,Eastern Express
BBT,B5,BBN Hava Yollari ve Tasimacili A.S. - Turkey,Big Blue
BBX,,Bel Air Aviation A/S - Denmark,Bluebel
BBY,,Blue Bird Aviation - Yemen,Yemen Blue
BBZ,,Blue Bird Aviation Ltd. - Kenya,Cobra
BCB,,Caribexpress - Barbados,Wavebird
BCF,,B.A.C.H. Flugbetriebs GmbH - Austria,Bach
BCG,,Management Unit of North Sea Mathematical Models (RBINS-MUMM) - Belgium,Belgian Coastguard
BCJ,,Blue Jet Charters sp. z.o.o. - Poland,Blue Boy
BCK,,"Priority Aviation Company, Inc. - United States of America",Bankcheck
BCN,,Ocean Air - Mauritania,Blue Ocean
BCP,,Sybajet San Marino S.r.l. - San Marino,Sybajet
BCR,,British Charter - United Kingdom,Backer
BCS,QY,European Air Transport Leipzig GmbH - Germany,Postman
BCU,E6*,"Bond Air Cargo, LLC d/b/a Bringer Air Cargo - United States of America",Bacair
BCY,WX,Cityjet - Ireland,City-Ireland
BDA,BZ*,Blue Dart Aviation Ltd - India,Blue Dart
BDF,,Surveillance Australia Pty Ltd - Australia,Border Police
BDG,,Mississippi State University - United States of America,Bulldog
BDH,,Bird Dog Aviation CC. - South Africa,
BDI,,Air & Training Center-West - Denmark,Birdie
BDJ,,"Deer Jet (Beijing) Co., Ltd. - China",Crown Jet
BDM,,Air Bandama - Cote D'Ivoire,Bandama
BDN,,Boscombe Down DERA - United Kingdom,Gauntlet
BDR,J4,Badr Airlines - Sudan,Badr Air
BDS,,South Asian Airlines Ltd. (SAAL) - Bangladesh,South Asian
BDV,,Aberdair Aviation Limited - Kenya,Aberdav
BDX,,Mail Bonded Services International Limited t/a Bonded Excursions - Bahamas,Sky Pusher
BEA,,Bellagio Airlines - Nigeria,Bellagio Air
BEC,,State Air Company Berkut - Kazakhstan,
BED,,"Belgorod Aviation Enterprise, Joint-Stock Company - Russian Federation",Belogorye
BEF,,"Balear Express, S.L. - Spain",Balear Express
BEG,,Bulgarian Eagle - Bulgaria,Bulgarian Eagle
BEH,,Bel Air Helicopters ApS - Denmark,Bluecopter
BEJ,,SD Aviation S.A.S. - France,Beejet
BEL,SN,Brussels Airlines N.V. - Belgium,Beeline
BEM,,Servicio Autonomo de la Fuerza Aerea Venezolana (SAFAV ) - Venezuela,Safav
BEN,,"Schweitzer Engineering Laboratories, Inc. - United States of America",Franklin
BER,,Fly Air41 Airways d.o.o. - Croatia,Berlin
BEU,,Bateleur Air Charter Services CC - South Africa,Bateleur
BEV,,BellAvia Ltd. - Greece,Bev Air
BEY,,"Bestfly, S.L. - Spain",Bestfly
BEZ,,Kingfisher Air Services - United States of America,Sea Breeze
BFA,,Presidence du Faso - Burkina Faso,
BFC,,"Basler Flight Service, Inc. - United States of America",Basler
BFD,,Bertelsmann AG - Germany,Media Jet
BFF,,Air Nunavut Limited - Canada,Air Baffin
BFG,,Bright Flight Ltd - Bulgaria,Bright Flight
BFK,,"Inner Mongolia Northern Express General Aviation Co., Ltd. - China",Northern Express
BFL,J0*,Buffalo Airways Ltd. - Canada,Buffalo
BFM,,Beijing Panam International Aviaition Academy Co. Ltd. - China,Fan May
BFN,,Compagnie Nationale Naganagani - Burkina Faso,
BFS,,"UAB, BAA Training - Lithuania",Wolves
BFT,,Border Air Training - United Kingdom,Border
BFW,,Bahrain Defence Force - Bahrain,Summan
BFX,,Fly Away GmbH & Co. KG - Germany,Blue Fox
BFY,,Jogo Aviation N.V. dba Bestfly Aircraft Management Aruba - Aruba,Mwango Best
BGA,4Y*,Airbus Transport International - France,Belouga
BGB,,Big Bend Community College - United States of America,Big Bend
BGC,,"Good Jet Co., Ltd. - China",Yandu
BGE,,Aerobridge - United States of America,Aerobridge
BGF,,Special Purpose Aviation Operator-SAO - Bulgaria,Bulgarian
BGG,,"Aero BG, S.A. de C.V. - Mexico",Aero BG
BGH,8H,BH Air Ltd. - Bulgaria,Balkan Holidays
BGI,,Brisith Gulf International Co. Ltd. - Sao Tome and Principe,British Gulf
BGK,,British Gulf International Airlines -Fez - Kyrgyzstan,Gulf Inter
BGL,NA,Binani Global Air Services Limiuted t/a Binani Air - Nigeria,Binani
BGR,,Bridger Aerospace - United States of America,Bridger
BGS,AB*,Sun Air Bulgaria AD - Bulgaria,Sunny
BGX,,"Bigas Grup Helicopters, S.L. - Spain",
BHA,U4,Buddha Air Pvt. Ltd. - Nepal,Buddha Air
BHC,,Aerotaxis de la Bahia - Mexico,Bahia
BHD,,"Bangkok Helicopter Services Co., Ltd - Thailand",Bangkok Dusit
BHH,,BH Heli Ltd - Bulgaria,
BHI,,Balkh Airlines - Afghanistan,Sharif
BHK,,Blu Halkin Ltd. - United Kingdom,Bluhalkin
BHL,,Bristow Helicopters Group Ltd. - United Kingdom,Bristow
BHM,,Bulgaria Heli Med Service EAD - Bulgaria,Heli Medic
BHN,,Bristow Helicopters (Nig) Limited - Nigeria,Bristow Helicopters
BHO,,Bhoja Airlines - Pakistan,Bhoja
BHR,,"Bighorn Airways, Inc. - United States of America",Bighorn
BHS,UP,Bahamasair Holdings Limited - Bahamas,Bahamas
BHT,,Bright Air - Netherlands,Brightair
BHU,,Business Air Ltd. - Hungary,Business Hungary
BHV,,Specavia Air Company - Russian Federation,Aviaspec
BHZ,,BHS Aviation AG - Switzerland,Alpine Star
BIA,,"Bohlke International Airways, Inc. - Virgin Islands (US)",Bohlke
BIC,0A,"Alphaland Aviation, Inc - Philippines",Balesin
BIG,,"Big Island Air, Inc. - United States of America",Big Isle
BIK,,Avio Bravo Ltd. - Bulgaria,Red Ray
BIL,,Billund Air Center A/S - Denmark,Bilair
BIM,,"Rocket Air Charter, LLC - United States of America",Big Fish
BIN,,Boise Interagency Fire Center - United States of America,Bison-Air
BIO,,Bioflight A/S - Denmark,Bioflight
BIR,,"Bird Leasing, Inc. - United States of America",Bird Air
BIT,,"Northeast Aviation, Inc. - United States of America",Run Bitty
BIV,,Aviaservice - Georgia,Aviaservice
BIZ,,"Bizjet de Mexico, S.A. de C.V. - Mexico",Bizmex
BJA,,"Baja Air, S.A. de C.V. - Mexico",Baja Air
BJC,,Baltic Jet Aircompany - Latvia,Baltic Jet
BJF,,Baja Fly S. de R.L. de C.V. - Mexico,Baxa
BJK,,Atlantic Airlines - United States of America,Blackjack
BJN,,"Beijing Airlines Co., Ltd - China",Air Jinghua
BJQ,,Blue Jet Airways KG - Kyrgyzstan,Azrqa
BJS,,Business Jet Solutions - United States of America,Solution
BJT,,"ACM Aviation, Inc. - United States of America",Bay Jet
BJU,,Aerojet Airlines - Ukraine,Jet Express
BJV,,"Beijing VistaJet Aviation Co., Ltd - China",Beijing Vistajet
BJX,,Blue Jet Airways Limited - South Sudan,Blue Flight
BKA,,"Bankair, Inc. - United States of America",Bankair
BKB,,"State Of West Virginia, Aviation Division - United States of America",Black Bear
BKE,,"Airbrock Management and Charter Services, Inc. - United States of America",Air Brock
BKF,,BF-Lento Oy - Finland,Bakerflight
BKH,,Barkston Heath FTU - United Kingdom,Barkston
BKI,,Bknjet Havacilik A.Ş. - Turkey,Summer
BKJ,,"Barken International, Inc. - United States of America",Barken Jet
BKK,,Blink Ltd - United Kingdom,Blinkair
BKL,,Aircompany Barcol - Russian Federation,Barcol
BKM,,"Advisors Aviation, LLC - United States of America",Cardinal
BKN,,Saint Louis University - United States of America,Billiken
BKO,,Briko Air Service Ltd - Trinidad And Tobago,Briko
BKP,PG,Bangkok Airways Co. Ltd. - Thailand,Bangkok Air
BKS,,"Atlantic Coast Aircraft Services, Inc. - United States of America",Berks
BKT,,TAB Charters (Pty) Ltd. - South Africa,Blacktail
BKY,,Bluesky Airways - Botswana,Bluesky Airways
BLB,,Blue Bird Aviation Co. Ltd. - Sudan,Bluebird Sudan
BLC,,Bellesavia - Belarus,Bellesavia
BLD,,Bournemouth Commercial Flight Training Centre - United Kingdom,Blackadder
BLE,,"Executive Air Services, LLC - United States of America",Bluewater
BLF,,Blue1 Oy - Finland,Bluefinn
BLG,,Aviapartner - Belgium,Aviapartner
BLH,,Blue Horizon Travel Club - United States of America,Blue Horizon
BLI,,Thyssen Krupp AG - Germany,Blueline
BLK,5E,"USAC Airways 695, LLC d/b/a Aero - United States of America",Aero Black
BLL,,Baltic Airlines - Russian Federation,Baltic Airlines
BLM,,"Helicopteros Personales, S.A. - Panama",Heli Per
BLO,,VC Belogorie - Russian Federation,Belogorie
BLP,,Blimp S.L - Spain,
BLQ,,CFS Aviation CC t/a Corporate Flight Services - South Africa,Blue Sqaure
BLR,,Metropolitan Aviation - United States of America,Blueridge
BLS,JV,Perimeter Aviation LP d/b/a Bearskin Airlines - Canada,Bearskin
BLT,,Astonfly - France,Blue Tie
BLU,,"Solutions Air Charter, LLC - United States of America",Bluegrass
BLX,6B*,TUIfly Nordic AB - Sweden,Bluescan
BLY,,Blue Ridge Aero Services - United States of America,Blue Aero
BLZ,,"Aero Barloz, S.A. de C.V. - Mexico",Aeroloz
BMA,2T,BermudAir Limited - Bermuda,Gosling
BMD,,British Medical Charter - United Kingdom,British Medical
BME,,Briggs Marine Environmental Services Ltd. - United Kingdom,Briggs
BMF,,Baltijas Meridians - Latvia,Baltic Meridians
BMG,,Image Air Charter Ltd - Canada,Boomerang
BMJ,CH*,"Bemidji Aviation Services, Inc. - United States of America",Bemidji
BMK,,"GST Aero, Aircompnay - Kazakhstan",Murat
BMN,,"Bowman Aviation, Inc. - United States of America",Bowman
BMP,,"Bundled Aerial Mapping Assets, LLC - United States of America",Air Bama
BMT,,Bahamas Habitat - United States of America,Symonette
BMV,,Alatau Airlines - Kazakhstan,Oliga
BMW,,BMW Flugidienst - Germany,BMW-Flight
BMX,,Banco de Mexico - Mexico,Banxico
BNA,,Bun Air Corporation Ltd. - United States of America,Bun Air
BNB,,"Beyond General Aviation Co., Ltd. - China",Dazzle
BNC,,"Sundance Air, Inc. - United States of America",Barnacle Air
BNE,,Benina Air - Libyan Arab Jamahiriya,Benina Air
BNF,,Bristol Flight Training Centre Ltd - United Kingdom,Brunel
BNG,,BN Group Limited - United Kingdom,Vectis
BNH,,"Guangzhou Baoneng Business Aviation Co., Ltd. - China",Baoneng Jet
BNI,,Bartolini Air Regional - Poland,Bartolini
BNL,NB,Berniq Airways - Libyan Arab Jamahiriya,Manara
BNM,,Melitair Limited - Malta,Melitair
BNO,,Babcock Scandinavian AirAmbulance AS - Norway,Norse
BNR,,Royal Air Ltd. - Benin,Benin Royal
BNS,,Valley National Corp. d/b/a Bancstar - United States of America,Bancstar
BNT,,Bentiu Air Transport - Sudan,Bentiu Air
BNV,,Benane Aviation Corporation - Mauritania,Benane
BOA,,Boniair D.O.O.E.L. - North Macedonia,Kumanovo
BOC,,"Aerobona, S.A. de C.V. - Mexico",Aerobona
BOD,,Bond Air Services Ltd. - Uganda,Ugabond
BOE,,Boeing Commercial Airplane Group - United States of America,Boeing
BOF,,Bornfly ApS - Denmark,Bornflight
BOG,,Live Oak Banking Company - United States of America,Bird Dog
BOH,,Air Bohemia A.S. - Czech Republic,Bohemia
BOI,,Aboitiz Air Transport Corporation d/b/a 2GO Air - Philippines,Abair
BOL,2L*,Transportes Aereos Bolivianos (TAB) - Bolivia,Bol
BOM,,Haute Aviation GmbH - Austria,Batman
BOO,,Bookajet Aircraft Management Ltd - United Kingdom,Bookajet
BOR,,Bolidor S.A. - Uruguay,Bolidorsa
BOT,BP,Air Botswana Corporation - Botswana,Botswana
BOV,OB,Boliviana de Aviacion (BoA) - Bolivia,Boliviana
BOX,3S*,AeroLogic GmbH - Germany,German Cargo
BPC,3B*,Braspress Air Cargo Transportes Aereos Ltda - Brazil,Braspress
BPH,,Phoenix Helicopter Academy - United Kingdom,Black Phoenix
BPK,,Berkhut ZK - Kazakhstan,Venera
BPO,,Bundespolizei-Fliegergruppe - Germany,Pirol
BPS,RP,Budapest Aircraft Service Ltd. d/b/a BASe Airlines Zrt. - Hungary,Base
BPT,,Bonus Aviation - United Kingdom,Bonus
BPX,,"Phoenix East Aviation, LLC. - United States of America",Blue Phoenix
BQB,,AXIS Aviation GmbH - Austria,Ice
BRC,,Breeze Aviation - Bulgaria,Bravi
BRC,,Bringer Air Cargo Taxi Aereo Ltda - Brazil,
BRD,5B,Bridges Air Cargo Limited - Malta,Bridges
BRE,,Breeze Ltd. - Ukraine,Aviabreeze
BRF,,Air Bravo - Uganda,Air bravo
BRG,8E,"Bering Air, Inc. - United States of America",Bering Air
BRH,,Star Air Cargo (Pty) Ltd - South Africa,Brightstar
BRI,,Barrick - Chile,Barrick
BRJ,,"Bairline Fluggesellschaft mbH & Co, KG - Austria",Bairline
BRK,,Heavy Airlift Wing - Hungary,Bartok
BRL,,TopBrass Aviation Limited - Nigeria,Brass Line
BRM,,"Top Helicopteros, S.L. - Spain",
BRN,,"Eclipse Airlines, Inc. d/b/a Branson Airlines, Inc. - United States of America",Branson
BRO,,2 Excel Aviation Ltd - United Kingdom,Broadsword
BRP,,"Airport Bratsk, JSC - Russian Federation",Aerobra
BRQ,UZ,Buraq Air Transport (BRQ) - Libyan Arab Jamahiriya,Buraqair
BRR,,"Mountain Air Service, Inc. - United States of America",Mountain Air
